Sp_pepid	Sp_ID	family_id	Type	Compartment
OSAJ_LOC_Os08g44820.2	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os08g44820.3	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os08g44830.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os08g44940.1	OSAJ	LOB	Genome	NUC
OSAJ_LOC_Os08g44960.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os08g45110.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os08g45130.1	OSAJ	SET	Genome	NUC
OSAJ_LOC_Os09g01780.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g01960.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os09g02780.1	OSAJ	MADS	Genome	NUC
OSAJ_LOC_Os09g02790.1	OSAJ	PLATZ	Genome	NUC
OSAJ_LOC_Os09g02830.1	OSAJ	MADS	Genome	NUC
OSAJ_LOC_Os09g03500.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g04720.1	OSAJ	SWI/SNF-BAF60b	Genome	NUC
OSAJ_LOC_Os09g04890.1	OSAJ	PHD	Genome	NUC
OSAJ_LOC_Os09g06464.1	OSAJ	C2C2-CO-like	Genome	NUC
OSAJ_LOC_Os09g06890.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os09g08460.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g09630.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g10840.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g10840.2	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g10980.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g11390.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g11460.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g11460.2	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g11480.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g11480.2	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g11870.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g12380.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g12750.1	OSAJ	G2-like	Genome	NUC
OSAJ_LOC_Os09g12770.1	OSAJ	G2-like	Genome	NUC
OSAJ_LOC_Os09g12770.2	OSAJ	G2-like	Genome	NUC
OSAJ_LOC_Os09g13530.1	OSAJ	C3H	Genome	NUC
OSAJ_LOC_Os09g13570.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g13575.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g13680.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g13740.1	OSAJ	SET	Genome	NUC
OSAJ_LOC_Os09g13740.2	OSAJ	SET	Genome	NUC
OSAJ_LOC_Os09g13940.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g13940.2	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g13940.3	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g13940.4	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g14040.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g16510.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g16850.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os09g16870.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os09g19830.1	OSAJ	SET	Genome	NUC
OSAJ_LOC_Os09g19940.1	OSAJ	C3H	Genome	NUC
OSAJ_LOC_Os09g19940.2	OSAJ	C3H	Genome	NUC
OSAJ_LOC_Os09g19950.1	OSAJ	LOB	Genome	NUC
OSAJ_LOC_Os09g20350.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g21180.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os09g21770.1	OSAJ	PHD	Genome	NUC
OSAJ_LOC_Os09g22540.1	OSAJ	Jumonji	Genome	NUC
OSAJ_LOC_Os09g23200.1	OSAJ	G2-like	Genome	NUC
OSAJ_LOC_Os09g23230.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g23620.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os09g23650.1	OSAJ	Tify	Genome	NUC
OSAJ_LOC_Os09g23660.1	OSAJ	Tify	Genome	NUC
OSAJ_LOC_Os09g23660.2	OSAJ	Tify	Genome	NUC
OSAJ_LOC_Os09g24480.1	OSAJ	TCP	Genome	NUC
OSAJ_LOC_Os09g24490.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g24530.1	OSAJ	SET	Genome	NUC
OSAJ_LOC_Os09g24560.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g24800.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os09g24810.1	OSAJ	zf-HD	Genome	NUC
OSAJ_LOC_Os09g24820.1	OSAJ	zf-HD	Genome	NUC
OSAJ_LOC_Os09g25040.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g25060.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g25070.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g25070.2	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g25510.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g25600.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g26170.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os09g26210.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g26390.1	OSAJ	ARID	Genome	NUC
OSAJ_LOC_Os09g26420.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g26420.2	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g26420.3	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g26420.4	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g26420.5	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g26780.1	OSAJ	Tify	Genome	NUC
OSAJ_LOC_Os09g27060.1	OSAJ	SNF2	Genome	NUC
OSAJ_LOC_Os09g27190.1	OSAJ	RWP-RK	Genome	NUC
OSAJ_LOC_Os09g27390.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os09g27450.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os09g27620.1	OSAJ	PHD	Genome	NUC
OSAJ_LOC_Os09g27650.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g27650.2	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g27850.1	OSAJ	GeBP	Genome	NUC
OSAJ_LOC_Os09g28200.1	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os09g28210.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g28310.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g28354.1	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os09g28440.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g28900.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29130.1	OSAJ	zf-HD	Genome	NUC
OSAJ_LOC_Os09g29360.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29460.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os09g29820.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g29830.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29830.2	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29830.3	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29930.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29930.2	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29930.3	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g29960.1	OSAJ	C2C2-Dof	Genome	NUC
OSAJ_LOC_Os09g30310.1	OSAJ	CCAAT	Genome	NUC
OSAJ_LOC_Os09g30400.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g30400.2	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g30400.3	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os09g31140.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g31300.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g31300.2	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g31310.1	OSAJ	GNAT	Genome	NUC
OSAJ_LOC_Os09g31390.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g31390.2	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g31390.3	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g31400.1	OSAJ	EIL	Genome	NUC
OSAJ_LOC_Os09g31438.1	OSAJ	SBP	Genome	NUC
OSAJ_LOC_Os09g31454.1	OSAJ	MYB-related	Genome	NUC
OSAJ_LOC_Os09g31482.1	OSAJ	C3H	Genome	NUC
OSAJ_LOC_Os09g31482.3	OSAJ	C3H	Genome	NUC
OSAJ_LOC_Os09g32040.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g32260.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g32260.2	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g32510.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g32510.2	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g32510.3	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g32510.4	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g32510.5	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g32750.1	OSAJ	FHA	Genome	NUC
OSAJ_LOC_Os09g32944.1	OSAJ	SBP	Genome	NUC
OSAJ_LOC_Os09g32948.1	OSAJ	MADS	Genome	NUC
OSAJ_LOC_Os09g33490.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g33550.1	OSAJ	C2C2-CO-like	Genome	NUC
OSAJ_LOC_Os09g33580.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g33580.2	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g34060.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g34330.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os09g34880.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g34950.1	OSAJ	TCP	Genome	NUC
OSAJ_LOC_Os09g35010.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g35020.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g35030.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g35760.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os09g35760.2	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os09g35790.1	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os09g35790.2	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os09g35790.3	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os09g35870.1	OSAJ	AUX/IAA	Genome	NUC
OSAJ_LOC_Os09g35880.1	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os09g35910.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os09g36090.1	OSAJ	C3H	Genome	NUC
OSAJ_LOC_Os09g36160.1	OSAJ	SRS	Genome	NUC
OSAJ_LOC_Os09g36220.1	OSAJ	Pseudo ARR-B	Genome	NUC
OSAJ_LOC_Os09g36220.2	OSAJ	Pseudo ARR-B	Genome	NUC
OSAJ_LOC_Os09g36250.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os09g36730.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os09g36910.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os09g37250.1	OSAJ	ARID	Genome	NUC
OSAJ_LOC_Os09g37710.1	OSAJ	RWP-RK	Genome	NUC
OSAJ_LOC_Os09g37710.2	OSAJ	RWP-RK	Genome	NUC
OSAJ_LOC_Os09g37910.1	OSAJ	HMG	Genome	NUC
OSAJ_LOC_Os09g37910.2	OSAJ	HMG	Genome	NUC
OSAJ_LOC_Os09g37910.3	OSAJ	HMG	Genome	NUC
OSAJ_LOC_Os09g37910.4	OSAJ	HMG	Genome	NUC
OSAJ_LOC_Os09g38000.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g38010.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g38010.2	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os09g38340.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g38340.2	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g38340.3	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g38440.1	OSAJ	PHD	Genome	NUC
OSAJ_LOC_Os09g38570.1	OSAJ	Trihelix	Genome	NUC
OSAJ_LOC_Os09g38610.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g38720.1	OSAJ	mTERF	Genome	NUC
OSAJ_LOC_Os09g38790.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g38790.2	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g38790.3	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g39490.1	OSAJ	CCAAT	Genome	NUC
OSAJ_LOC_Os09g39660.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g39660.2	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os09g39810.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os09g39850.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g01470.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g01530.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os10g02509.1	OSAJ	BBR/BPC	Genome	NUC
OSAJ_LOC_Os10g02584.1	OSAJ	BBR/BPC	Genome	NUC
OSAJ_LOC_Os10g02584.2	OSAJ	BBR/BPC	Genome	NUC
OSAJ_LOC_Os10g02584.3	OSAJ	BBR/BPC	Genome	NUC
OSAJ_LOC_Os10g02620.1	OSAJ	BBR/BPC	Genome	NUC
OSAJ_LOC_Os10g06860.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os10g07060.1	OSAJ	ABI3VP1	Genome	NUC
OSAJ_LOC_Os10g07510.1	OSAJ	LOB	Genome	NUC
OSAJ_LOC_Os10g09820.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g11580.1	OSAJ	CCAAT	Genome	NUC
OSAJ_LOC_Os10g14040.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os10g17630.1	OSAJ	ABI3VP1	Genome	NUC
OSAJ_LOC_Os10g18099.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os10g19270.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os10g20990.1	OSAJ	MYB-related	Genome	NUC
OSAJ_LOC_Os10g21560.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g21810.1	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os10g22430.1	OSAJ	GRAS	Genome	NUC
OSAJ_LOC_Os10g22600.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g22950.1	OSAJ	CAMTA	Genome	NUC
OSAJ_LOC_Os10g23050.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os10g23090.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g23090.2	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g25170.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g25220.1	OSAJ	C3H	Genome	NUC
OSAJ_LOC_Os10g25230.1	OSAJ	Tify	Genome	NUC
OSAJ_LOC_Os10g25250.1	OSAJ	Tify	Genome	NUC
OSAJ_LOC_Os10g25290.1	OSAJ	Tify	Genome	NUC
OSAJ_LOC_Os10g25620.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g25640.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g25850.1	OSAJ	CCAAT	Genome	NUC
OSAJ_LOC_Os10g26240.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g26270.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g26500.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g26590.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g26620.1	OSAJ	C2C2-Dof	Genome	NUC
OSAJ_LOC_Os10g27360.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g27390.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g28040.1	OSAJ	GNAT	Genome	NUC
OSAJ_LOC_Os10g28330.1	OSAJ	C2H2	Genome	NUC
OSAJ_LOC_Os10g28340.1	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os10g28340.2	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os10g28340.3	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os10g28340.5	OSAJ	HSF	Genome	NUC
OSAJ_LOC_Os10g28840.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g28870.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g28970.2	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g28975.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29050.2	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29120.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29190.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29260.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29320.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29360.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29440.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g29610.1	OSAJ	OFP	Genome	NUC
OSAJ_LOC_Os10g29920.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g30040.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g30350.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os10g30420.1	OSAJ	E2F-DP	Genome	NUC
OSAJ_LOC_Os10g30690.1	OSAJ	MYB-related	Genome	NUC
OSAJ_LOC_Os10g30840.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g30880.1	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os10g30880.2	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os10g30890.1	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os10g31970.1	OSAJ	SNF2	Genome	NUC
OSAJ_LOC_Os10g32070.1	OSAJ	C2C2-GATA	Genome	NUC
OSAJ_LOC_Os10g32600.1	OSAJ	G2-like	Genome	NUC
OSAJ_LOC_Os10g32900.1	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os10g33760.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g33810.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os10g33940.1	OSAJ	ARF	Genome	NUC
OSAJ_LOC_Os10g33960.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g33960.2	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g33960.3	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g33960.4	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g34580.1	OSAJ	FHA	Genome	NUC
OSAJ_LOC_Os10g34580.2	OSAJ	FHA	Genome	NUC
OSAJ_LOC_Os10g34884.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os10g35300.1	OSAJ	C2C2-Dof	Genome	NUC
OSAJ_LOC_Os10g35300.2	OSAJ	C2C2-Dof	Genome	NUC
OSAJ_LOC_Os10g35660.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os10g35680.1	OSAJ	GNAT	Genome	NUC
OSAJ_LOC_Os10g35930.1	OSAJ	LIM	Genome	NUC
OSAJ_LOC_Os10g36420.1	OSAJ	C2C2-YABBY	Genome	NUC
OSAJ_LOC_Os10g36810.1	OSAJ	SWI/SNF-BAF60b	Genome	NUC
OSAJ_LOC_Os10g37240.2	OSAJ	Trihelix	Genome	NUC
OSAJ_LOC_Os10g37240.3	OSAJ	Trihelix	Genome	NUC
OSAJ_LOC_Os10g37240.4	OSAJ	Trihelix	Genome	NUC
OSAJ_LOC_Os10g38000.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g38820.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os10g38834.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g38850.1	OSAJ	SWI/SNF-SWI3	Genome	NUC
OSAJ_LOC_Os10g38880.1	OSAJ	OFP	Genome	NUC
OSAJ_LOC_Os10g39030.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g39130.1	OSAJ	MADS	Genome	NUC
OSAJ_LOC_Os10g39130.2	OSAJ	MADS	Genome	NUC
OSAJ_LOC_Os10g39190.1	OSAJ	ABI3VP1	Genome	NUC
OSAJ_LOC_Os10g39540.1	OSAJ	DBP	Genome	NUC
OSAJ_LOC_Os10g39540.4	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os10g39550.1	OSAJ	G2-like	Genome	NUC
OSAJ_LOC_Os10g39720.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g39750.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os10g40390.1	OSAJ	GRAS	Genome	NUC
OSAJ_LOC_Os10g40740.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os10g40810.1	OSAJ	C2C2-GATA	Genome	NUC
OSAJ_LOC_Os10g41100.1	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os10g41130.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g41200.1	OSAJ	MYB-related	Genome	NUC
OSAJ_LOC_Os10g41200.3	OSAJ	MYB-related	Genome	NUC
OSAJ_LOC_Os10g41230.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g41260.1	OSAJ	MYB-related	Genome	NUC
OSAJ_LOC_Os10g41330.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g41330.2	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os10g41450.1	OSAJ	SOH1	Genome	NUC
OSAJ_LOC_Os10g41460.1	OSAJ	Trihelix	Genome	NUC
OSAJ_LOC_Os10g41620.1	OSAJ	SNF2	Genome	NUC
OSAJ_LOC_Os10g42130.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os10g42160.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os10g42410.1	OSAJ	PLATZ	Genome	NUC
OSAJ_LOC_Os10g42410.2	OSAJ	PLATZ	Genome	NUC
OSAJ_LOC_Os10g42410.3	OSAJ	PLATZ	Genome	NUC
OSAJ_LOC_Os10g42430.1	OSAJ	bHLH	Genome	NUC
OSAJ_LOC_Os10g42490.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g42490.2	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os10g42690.1	OSAJ	Jumonji	Genome	NUC
OSAJ_LOC_Os10g42850.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os11g01074.4	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os11g01130.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os11g01130.2	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os11g01480.1	OSAJ	G2-like	Genome	NUC
OSAJ_LOC_Os11g01550.1	OSAJ	LOB	Genome	NUC
OSAJ_LOC_Os11g02070.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os11g02470.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os11g02480.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os11g02480.2	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os11g02520.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os11g02530.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os11g02540.1	OSAJ	WRKY	Genome	NUC
OSAJ_LOC_Os11g02964.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os11g03110.1	OSAJ	GRAS	Genome	NUC
OSAJ_LOC_Os11g03300.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os11g03310.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os11g03370.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os11g03390.1	OSAJ	FHA	Genome	NUC
OSAJ_LOC_Os11g03420.1	OSAJ	zf-HD	Genome	NUC
OSAJ_LOC_Os11g03440.1	OSAJ	MYB	Genome	NUC
OSAJ_LOC_Os11g03540.1	OSAJ	AP2-EREBP	Genome	NUC
OSAJ_LOC_Os11g03700.1	OSAJ	SET	Genome	NUC
OSAJ_LOC_Os11g04400.1	OSAJ	GRAS	Genome	NUC
OSAJ_LOC_Os11g04570.1	OSAJ	GRAS	Genome	NUC
OSAJ_LOC_Os11g04590.1	OSAJ	GRAS	Genome	NUC
OSAJ_LOC_Os11g04600.1	OSAJ	TRAF	Genome	NUC
OSAJ_LOC_Os11g04720.1	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os11g04720.2	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os11g04960.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os11g05130.1	OSAJ	DDT	Genome	NUC
OSAJ_LOC_Os11g05130.2	OSAJ	DDT	Genome	NUC
OSAJ_LOC_Os11g05340.1	OSAJ	FAR1	Genome	NUC
OSAJ_LOC_Os11g05480.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os11g05614.1	OSAJ	NAC	Genome	NUC
OSAJ_LOC_Os11g05640.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os11g05740.1	OSAJ	ABI3VP1	Genome	NUC
OSAJ_LOC_Os11g05770.1	OSAJ	OFP	Genome	NUC
OSAJ_LOC_Os11g05780.1	OSAJ	OFP	Genome	NUC
OSAJ_LOC_Os11g05930.1	OSAJ	Pseudo ARR-B	Genome	NUC
OSAJ_LOC_Os11g05930.2	OSAJ	Pseudo ARR-B	Genome	NUC
OSAJ_LOC_Os11g05930.3	OSAJ	Pseudo ARR-B	Genome	NUC
OSAJ_LOC_Os11g05930.4	OSAJ	Pseudo ARR-B	Genome	NUC
OSAJ_LOC_Os11g05930.5	OSAJ	Orphans	Genome	NUC
OSAJ_LOC_Os11g06020.1	OSAJ	HB	Genome	NUC
OSAJ_LOC_Os11g06130.1	OSAJ	PHD	Genome	NUC
OSAJ_LOC_Os11g06170.1	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os11g06170.2	OSAJ	bZIP	Genome	NUC
OSAJ_LOC_Os11g06180.1	OSAJ	GRAS	Genome	NUC
OSAJ_LOC_Os11g06420.1	OSAJ	TUB	Genome	NUC
OSAJ_LOC_Os11g06420.2	OSAJ	TUB	Genome	NUC
